station,moment,variable,valeur
03006,2016-01-06 00:12:00.000000,NO2,10.627
03006,2016-01-06 00:12:00.000000,O3,20.3038
03006,2016-01-06 00:12:00.000000,PM25,15
03006,2016-01-06 00:13:00.000000,CO,0.2913
03006,2016-01-06 00:13:00.000000,NO2,9.9133
03006,2016-01-06 00:13:00.000000,O3,20.786
03006,2016-01-06 00:13:00.000000,PM25,16
03006,2016-01-06 00:14:00.000000,CO,0.274
03006,2016-01-06 00:14:00.000000,NO2,12.3703
03006,2016-01-06 00:14:00.000000,O3,19.5582
03006,2016-01-06 00:14:00.000000,PM25,14
03006,2016-01-06 00:15:00.000000,CO,0.2598
03006,2016-01-06 00:15:00.000000,NO2,11.5595
03006,2016-01-06 00:15:00.000000,O3,21.1633
03006,2016-01-06 00:15:00.000000,PM25,18
03006,2016-01-06 00:16:00.000000,CO,0.3087
03006,2016-01-06 00:16:00.000000,NO2,13.8607
03006,2016-01-06 00:16:00.000000,O3,19.175
03006,2016-01-06 00:16:00.000000,PM25,17
03006,2016-01-06 00:17:00.000000,CO,0.3126
03006,2016-01-06 00:17:00.000000,NO2,16.3723
03006,2016-01-06 00:17:00.000000,O3,17.1213
03006,2016-01-06 00:17:00.000000,PM25,19
03006,2016-01-06 00:17:00.000000,SO2,0.7867
03006,2016-01-06 00:18:00.000000,CO,0.29
03006,2016-01-06 00:18:00.000000,NO2,13.5738
03006,2016-01-06 00:18:00.000000,O3,19.488
03006,2016-01-06 00:18:00.000000,PM25,15
03006,2016-01-06 00:18:00.000000,SO2,0.58
03006,2016-01-06 00:19:00.000000,CO,0.2689
03006,2016-01-06 00:19:00.000000,NO2,10.7205
03006,2016-01-06 00:19:00.000000,O3,21.9405
03006,2016-01-06 00:19:00.000000,PM25,18
03006,2016-01-06 00:19:00.000000,SO2,0.3452
03006,2016-01-06 00:20:00.000000,CO,0.2887
03006,2016-01-06 00:20:00.000000,NO2,12.0885
03006,2016-01-06 00:20:00.000000,O3,20.3678
03006,2016-01-06 00:20:00.000000,PM25,17
03006,2016-01-06 00:20:00.000000,SO2,0.274
03006,2016-01-06 00:21:00.000000,CO,0.2483
03006,2016-01-06 00:21:00.000000,NO2,9.4905
03006,2016-01-06 00:21:00.000000,O3,23.0598
03006,2016-01-06 00:21:00.000000,PM25,15
03006,2016-01-06 00:21:00.000000,SO2,0.2307
03006,2016-01-06 00:22:00.000000,CO,0.2337
03006,2016-01-06 00:22:00.000000,NO2,7.3087
03006,2016-01-06 00:22:00.000000,O3,24.589
03006,2016-01-06 00:22:00.000000,PM25,11
03006,2016-01-06 00:22:00.000000,SO2,0.2905
03006,2016-01-06 00:23:00.000000,CO,0.2134
03006,2016-01-06 00:23:00.000000,NO2,6.045
03006,2016-01-06 00:23:00.000000,O3,25.0473
03006,2016-01-06 00:23:00.000000,PM25,19
03006,2016-01-06 00:23:00.000000,SO2,0.3028
03006,2016-01-07 00:00:00.000000,CO,0.2337
03006,2016-01-07 00:00:00.000000,NO2,8.014
03006,2016-01-07 00:00:00.000000,O3,22.919
03006,2016-01-07 00:00:00.000000,PM25,20
03006,2016-01-07 00:00:00.000000,SO2,0.2428
03006,2016-01-07 00:01:00.000000,CO,0.2423
03006,2016-01-07 00:01:00.000000,NO2,7.5515
03006,2016-01-07 00:01:00.000000,O3,21.923
03006,2016-01-07 00:01:00.000000,PM25,17
03006,2016-01-07 00:01:00.000000,SO2,0.2836
03006,2016-01-07 00:02:00.000000,NO2,6.4585
03006,2016-01-07 00:02:00.000000,O3,22.3606
03006,2016-01-07 00:02:00.000000,PM25,15
03006,2016-01-07 00:02:00.000000,SO2,0.3406
03006,2016-01-07 00:03:00.000000,CO,0.3049
03006,2016-01-07 00:03:00.000000,NO2,6.6737
03006,2016-01-07 00:03:00.000000,O3,21.611
03006,2016-01-07 00:03:00.000000,PM25,19
03006,2016-01-07 00:03:00.000000,SO2,0.5522
03006,2016-01-07 00:04:00.000000,CO,0.286
03006,2016-01-07 00:04:00.000000,NO2,6.9557
03006,2016-01-07 00:04:00.000000,O3,20.9077
03006,2016-01-07 00:04:00.000000,PM25,24
03006,2016-01-07 00:04:00.000000,SO2,0.5789
03006,2016-01-07 00:05:00.000000,CO,0.2749
03006,2016-01-07 00:05:00.000000,NO2,7.2205
03006,2016-01-07 00:05:00.000000,O3,20.1332
03006,2016-01-07 00:05:00.000000,PM25,22
03006,2016-01-07 00:05:00.000000,SO2,0.5562
03006,2016-01-07 00:06:00.000000,CO,0.2883
03006,2016-01-07 00:06:00.000000,NO2,11.7634
03006,2016-01-07 00:06:00.000000,O3,15.7327
03006,2016-01-07 00:06:00.000000,PM25,22
03006,2016-01-07 00:06:00.000000,SO2,0.6597
03006,2016-01-07 00:07:00.000000,CO,0.333
03006,2016-01-07 00:07:00.000000,NO2,14.8617
03006,2016-01-07 00:07:00.000000,O3,12.2207
03006,2016-01-07 00:07:00.000000,PM25,26
03006,2016-01-07 00:07:00.000000,SO2,0.7567
03006,2016-01-07 00:08:00.000000,CO,0.5733
03006,2016-01-07 00:08:00.000000,NO2,21.7848
03006,2016-01-07 00:08:00.000000,O3,7.0252
03006,2016-01-07 00:08:00.000000,PM25,33
03006,2016-01-07 00:08:00.000000,SO2,0.9897
03006,2016-01-07 00:09:00.000000,CO,0.4574
03006,2016-01-07 00:09:00.000000,NO2,22.3305
03006,2016-01-07 00:09:00.000000,O3,5.8193
03006,2016-01-07 00:09:00.000000,PM25,34
03006,2016-01-07 00:09:00.000000,SO2,1.0803
03006,2016-01-07 00:10:00.000000,CO,0.3525
03006,2016-01-07 00:10:00.000000,NO2,17.3637
03006,2016-01-07 00:10:00.000000,O3,10.111
03006,2016-01-07 00:10:00.000000,PM25,29
03006,2016-01-07 00:10:00.000000,SO2,1.1838
03006,2016-01-07 00:11:00.000000,CO,0.3609
03006,2016-01-07 00:11:00.000000,NO2,13.692
03006,2016-01-07 00:11:00.000000,O3,13.423
03006,2016-01-07 00:11:00.000000,PM25,29
03006,2016-01-07 00:11:00.000000,SO2,1.234
03006,2016-01-07 00:12:00.000000,CO,0.334
03006,2016-01-07 00:12:00.000000,NO2,10.9387
03006,2016-01-07 00:12:00.000000,O3,16.5582
03006,2016-01-07 00:12:00.000000,PM25,24
03006,2016-01-07 00:12:00.000000,SO2,1.1028
03006,2016-01-07 00:13:00.000000,CO,0.3243
03006,2016-01-07 00:13:00.000000,NO2,11.2972
03006,2016-01-07 00:13:00.000000,O3,16.8518
03006,2016-01-07 00:13:00.000000,PM25,27
03006,2016-01-07 00:13:00.000000,SO2,1.0225
03006,2016-01-07 00:14:00.000000,CO,0.325
03006,2016-01-07 00:14:00.000000,NO2,13.414
03006,2016-01-07 00:14:00.000000,O3,15.1997
03006,2016-01-07 00:14:00.000000,PM25,25
03006,2016-01-07 00:14:00.000000,SO2,0.9895
03006,2016-01-07 00:15:00.000000,CO,0.3598
03006,2016-01-07 00:15:00.000000,NO2,15.6378
03006,2016-01-07 00:15:00.000000,O3,13.1292
03006,2016-01-07 00:15:00.000000,PM25,29
03006,2016-01-07 00:15:00.000000,SO2,0.9808
03006,2016-01-07 00:16:00.000000,CO,0.4273
03006,2016-01-07 00:16:00.000000,NO2,16.6495
03006,2016-01-07 00:16:00.000000,O3,12.065
03006,2016-01-07 00:16:00.000000,PM25,27
03006,2016-01-07 00:16:00.000000,SO2,1.0438
03006,2016-01-07 00:17:00.000000,CO,0.4594
03006,2016-01-07 00:17:00.000000,NO2,23.4133
03006,2016-01-07 00:17:00.000000,O3,6.1813
03006,2016-01-07 00:17:00.000000,PM25,26
03006,2016-01-07 00:17:00.000000,SO2,1.173
03006,2016-01-07 00:18:00.000000,CO,0.4745
03006,2016-01-07 00:18:00.000000,NO2,22.0373
03006,2016-01-07 00:18:00.000000,O3,6.85
03006,2016-01-07 00:18:00.000000,PM25,26
03006,2016-01-07 00:18:00.000000,SO2,0.9553
03006,2016-01-07 00:19:00.000000,CO,0.4347
03006,2016-01-07 00:19:00.000000,NO2,19.1798
03006,2016-01-07 00:19:00.000000,O3,8.8575
03006,2016-01-07 00:19:00.000000,PM25,27
03006,2016-01-07 00:19:00.000000,SO2,0.7968
03006,2016-01-07 00:20:00.000000,CO,0.6958
03006,2016-01-07 00:20:00.000000,NO2,27.0497
03006,2016-01-07 00:20:00.000000,O3,2.2737
03006,2016-01-07 00:20:00.000000,PM25,36
03006,2016-01-07 00:20:00.000000,SO2,1.0148
03006,2016-01-07 00:21:00.000000,CO,0.946
03006,2016-01-07 00:21:00.000000,NO2,28.258
03006,2016-01-07 00:21:00.000000,O3,3.0942
03006,2016-01-07 00:21:00.000000,PM25,55
03006,2016-01-07 00:21:00.000000,SO2,3.3403
03006,2016-01-07 00:22:00.000000,CO,1.0653
03006,2016-01-07 00:22:00.000000,NO2,27.3738
03006,2016-01-07 00:22:00.000000,O3,1.878
03006,2016-01-07 00:22:00.000000,PM25,47
03006,2016-01-07 00:22:00.000000,SO2,0.7752
03006,2016-01-07 00:23:00.000000,CO,1.1211
03006,2016-01-07 00:23:00.000000,NO2,24.6773
03006,2016-01-07 00:23:00.000000,O3,2.0172
03006,2016-01-07 00:23:00.000000,PM25,52
03006,2016-01-07 00:23:00.000000,SO2,0.5947
03006,2016-01-08 00:00:00.000000,CO,0.7842
03006,2016-01-08 00:00:00.000000,NO2,22.1182
03006,2016-01-08 00:00:00.000000,O3,2.1367
03006,2016-01-08 00:00:00.000000,PM25,45
03006,2016-01-08 00:00:00.000000,SO2,0.4953
03006,2016-01-08 00:01:00.000000,CO,0.4264
03006,2016-01-08 00:01:00.000000,NO2,18.8484
03006,2016-01-08 00:01:00.000000,O3,1.9626
03006,2016-01-08 00:01:00.000000,PM25,28
03006,2016-01-08 00:01:00.000000,SO2,0.3188
03006,2016-01-08 00:02:00.000000,NO2,21.67
03006,2016-01-08 00:02:00.000000,O3,1.2319
03006,2016-01-08 00:02:00.000000,PM25,33
03006,2016-01-08 00:02:00.000000,SO2,0.2334
03006,2016-01-08 00:03:00.000000,CO,0.2943
03006,2016-01-08 00:03:00.000000,NO2,17.716
03006,2016-01-08 00:03:00.000000,O3,6.2734
03006,2016-01-08 00:03:00.000000,PM25,34
03006,2016-01-08 00:03:00.000000,SO2,0.2316
03006,2016-01-08 00:04:00.000000,CO,0.181
03006,2016-01-08 00:04:00.000000,NO2,13.3447
03006,2016-01-08 00:04:00.000000,O3,20.2523
03006,2016-01-08 00:04:00.000000,PM25,19
03006,2016-01-08 00:04:00.000000,SO2,0.2681
03006,2016-01-08 00:05:00.000000,CO,0.1732
03006,2016-01-08 00:05:00.000000,NO2,11.5152
03006,2016-01-08 00:05:00.000000,O3,21.922
03006,2016-01-08 00:05:00.000000,PM25,19
03006,2016-01-08 00:05:00.000000,SO2,0.2122
03006,2016-01-08 00:06:00.000000,CO,0.1765
03006,2016-01-08 00:06:00.000000,NO2,15.295
03006,2016-01-08 00:06:00.000000,O3,19.4482
03006,2016-01-08 00:06:00.000000,PM25,30
03006,2016-01-08 00:06:00.000000,SO2,0.3497
03006,2016-01-08 00:07:00.000000,CO,0.1889
03006,2016-01-08 00:07:00.000000,NO2,12.4075
03006,2016-01-08 00:07:00.000000,O3,21.7627
03006,2016-01-08 00:07:00.000000,PM25,13
03006,2016-01-08 00:07:00.000000,SO2,0.2898
03006,2016-01-08 00:08:00.000000,CO,0.173
03006,2016-01-08 00:08:00.000000,NO2,9.0033
03006,2016-01-08 00:08:00.000000,O3,24.8505
03006,2016-01-08 00:08:00.000000,PM25,14
03006,2016-01-08 00:08:00.000000,SO2,0.2695
03006,2016-01-08 00:09:00.000000,CO,0.1732
03006,2016-01-08 00:09:00.000000,NO2,4.9625
03006,2016-01-08 00:09:00.000000,O3,28.1787
03006,2016-01-08 00:09:00.000000,PM25,14
03006,2016-01-08 00:09:00.000000,SO2,0.2623
03006,2016-01-08 00:10:00.000000,CO,0.1748
03006,2016-01-08 00:10:00.000000,NO2,5.4663
03006,2016-01-08 00:10:00.000000,O3,27.6985
03006,2016-01-08 00:10:00.000000,PM25,6
03006,2016-01-08 00:10:00.000000,SO2,0.2562
03006,2016-01-08 00:11:00.000000,CO,0.1604
03006,2016-01-08 00:11:00.000000,NO2,2.1663
03006,2016-01-08 00:11:00.000000,O3,30.9183
03006,2016-01-08 00:11:00.000000,PM25,7
03006,2016-01-08 00:11:00.000000,SO2,0.2902
03006,2016-01-08 00:12:00.000000,CO,0.1665
03006,2016-01-08 00:12:00.000000,NO2,2.489
03006,2016-01-08 00:12:00.000000,O3,30.403
03006,2016-01-08 00:12:00.000000,PM25,5
03006,2016-01-08 00:12:00.000000,SO2,0.3355
03006,2016-01-08 00:13:00.000000,CO,0.1611
03006,2016-01-08 00:13:00.000000,NO2,3.5258
03006,2016-01-08 00:13:00.000000,O3,29.19
03006,2016-01-08 00:13:00.000000,PM25,14
03006,2016-01-08 00:13:00.000000,SO2,0.369
03006,2016-01-08 00:14:00.000000,CO,0.169
03006,2016-01-08 00:14:00.000000,NO2,4.6436
03006,2016-01-08 00:14:00.000000,O3,28.5238
03006,2016-01-08 00:14:00.000000,PM25,9
03006,2016-01-08 00:14:00.000000,SO2,0.2937
03006,2016-01-08 00:15:00.000000,CO,0.193
03006,2016-01-08 00:15:00.000000,NO2,6.3103
03006,2016-01-08 00:15:00.000000,O3,26.7517
03006,2016-01-08 00:15:00.000000,PM25,13
03006,2016-01-08 00:15:00.000000,SO2,0.2598
03006,2016-01-08 00:16:00.000000,CO,0.1812
03006,2016-01-08 00:16:00.000000,NO2,2.6325
03006,2016-01-08 00:16:00.000000,O3,30.1262
03006,2016-01-08 00:16:00.000000,PM25,6
03006,2016-01-08 00:16:00.000000,SO2,0.174
03006,2016-01-08 00:17:00.000000,CO,0.2043
03006,2016-01-08 00:17:00.000000,NO2,6.6588
03006,2016-01-08 00:17:00.000000,O3,26.5005
03006,2016-01-08 00:17:00.000000,PM25,8
03006,2016-01-08 00:17:00.000000,SO2,0.1745
03006,2016-01-08 00:18:00.000000,CO,0.199
03006,2016-01-08 00:18:00.000000,NO2,4.865
03006,2016-01-08 00:18:00.000000,O3,28.2938
03006,2016-01-08 00:18:00.000000,PM25,10
03006,2016-01-08 00:18:00.000000,SO2,0.165
03006,2016-01-08 00:19:00.000000,CO,0.1638
03006,2016-01-08 00:19:00.000000,NO2,1.028
03006,2016-01-08 00:19:00.000000,O3,31.3975
03006,2016-01-08 00:19:00.000000,PM25,10
03006,2016-01-08 00:19:00.000000,SO2,0.1455
03006,2016-01-08 00:20:00.000000,CO,0.1638
03006,2016-01-08 00:20:00.000000,NO2,8.3042
03006,2016-01-08 00:20:00.000000,O3,23.7373
03006,2016-01-08 00:20:00.000000,PM25,9
03006,2016-01-08 00:20:00.000000,SO2,0.204
03006,2016-01-08 00:21:00.000000,CO,0.1579
03006,2016-01-08 00:21:00.000000,NO2,15.6007
03006,2016-01-08 00:21:00.000000,O3,17.7713
03006,2016-01-08 00:21:00.000000,PM25,18
03006,2016-01-08 00:21:00.000000,SO2,0.2178
03006,2016-01-08 00:22:00.000000,CO,0.1583
03006,2016-01-08 00:22:00.000000,NO2,15.2658
03006,2016-01-08 00:22:00.000000,O3,17.5937
03006,2016-01-08 00:22:00.000000,PM25,18
03006,2016-01-08 00:22:00.000000,SO2,0.2558
03006,2016-01-08 00:23:00.000000,CO,0.1798
03006,2016-01-08 00:23:00.000000,NO2,11.1845
03006,2016-01-08 00:23:00.000000,O3,20.4773
03006,2016-01-08 00:23:00.000000,PM25,13
03006,2016-01-08 00:23:00.000000,SO2,0.1952
03006,2016-01-09 00:00:00.000000,CO,0.1693
03006,2016-01-09 00:00:00.000000,NO2,13.309
03006,2016-01-09 00:00:00.000000,O3,17.2265
03006,2016-01-09 00:00:00.000000,PM25,11
03006,2016-01-09 00:00:00.000000,SO2,0.203
03006,2016-01-09 00:01:00.000000,CO,0.1794
03006,2016-01-09 00:01:00.000000,NO2,6.9514
03006,2016-01-09 00:01:00.000000,O3,23.096
03006,2016-01-09 00:01:00.000000,PM25,10
03006,2016-01-09 00:01:00.000000,SO2,0.1542
03006,2016-01-09 00:02:00.000000,NO2,9.3915
03006,2016-01-09 00:02:00.000000,O3,20.7594
03006,2016-01-09 00:02:00.000000,PM25,7
03006,2016-01-09 00:02:00.000000,SO2,0.2749
03006,2016-01-09 00:03:00.000000,CO,0.1766
03006,2016-01-09 00:03:00.000000,NO2,12.0018
03006,2016-01-09 00:03:00.000000,O3,18.1204
03006,2016-01-09 00:03:00.000000,PM25,6
03006,2016-01-09 00:03:00.000000,SO2,0.1386
03006,2016-01-09 00:04:00.000000,CO,0.2012
03006,2016-01-09 00:04:00.000000,NO2,16.6167
03006,2016-01-09 00:04:00.000000,O3,12.3628
03006,2016-01-09 00:04:00.000000,PM25,9
03006,2016-01-09 00:04:00.000000,SO2,0.2536
03006,2016-01-09 00:05:00.000000,CO,0.1657
03006,2016-01-09 00:05:00.000000,NO2,7.4392
03006,2016-01-09 00:05:00.000000,O3,21.531
03006,2016-01-09 00:05:00.000000,PM25,8
03006,2016-01-09 00:05:00.000000,SO2,0.1707
03006,2016-01-09 00:06:00.000000,CO,0.1547
03006,2016-01-09 00:06:00.000000,NO2,3.4992
03006,2016-01-09 00:06:00.000000,O3,24.9678
03006,2016-01-09 00:06:00.000000,PM25,3
03006,2016-01-09 00:06:00.000000,SO2,0.1345
03006,2016-01-09 00:07:00.000000,CO,0.1689
03006,2016-01-09 00:07:00.000000,NO2,3.4135
03006,2016-01-09 00:07:00.000000,O3,24.7008
03006,2016-01-09 00:07:00.000000,PM25,4
03006,2016-01-09 00:07:00.000000,SO2,0.158
03006,2016-01-09 00:08:00.000000,NO2,3.798
03006,2016-01-09 00:08:00.000000,O3,24.8215
03006,2016-01-09 00:08:00.000000,PM25,6
03006,2016-01-09 00:08:00.000000,SO2,0.1813
03006,2016-01-09 00:09:00.000000,NO2,5.815
03006,2016-01-09 00:09:00.000000,O3,22.845
03006,2016-01-09 00:09:00.000000,PM25,4
03006,2016-01-09 00:09:00.000000,SO2,0.2003
03006,2016-01-09 00:10:00.000000,CO,0.1743
03006,2016-01-09 00:10:00.000000,NO2,9.3708
03006,2016-01-09 00:10:00.000000,O3,20.0288
03006,2016-01-09 00:10:00.000000,PM25,3
03006,2016-01-09 00:10:00.000000,SO2,0.2475
03006,2016-01-09 00:11:00.000000,CO,0.1664
03006,2016-01-09 00:11:00.000000,NO2,9.774
03006,2016-01-09 00:11:00.000000,O3,21.5705
03006,2016-01-09 00:11:00.000000,PM25,5
03006,2016-01-09 00:11:00.000000,SO2,0.2888
03006,2016-01-09 00:12:00.000000,CO,0.1702
03006,2016-01-09 00:12:00.000000,NO2,6.745
03006,2016-01-09 00:12:00.000000,O3,24.9658
03006,2016-01-09 00:12:00.000000,PM25,8
03006,2016-01-09 00:12:00.000000,SO2,0.208
03006,2016-01-09 00:13:00.000000,CO,0.1672
03006,2016-01-09 00:13:00.000000,NO2,6.6612
03006,2016-01-09 00:13:00.000000,O3,25.935
03006,2016-01-09 00:13:00.000000,PM25,7
03006,2016-01-09 00:13:00.000000,SO2,0.152
03006,2016-01-09 00:14:00.000000,CO,0.1685
03006,2016-01-09 00:14:00.000000,NO2,10.9338
03006,2016-01-09 00:14:00.000000,O3,23.7537
03006,2016-01-09 00:14:00.000000,PM25,6
03006,2016-01-09 00:14:00.000000,SO2,0.1988
03006,2016-01-09 00:15:00.000000,CO,0.1694
03006,2016-01-09 00:15:00.000000,NO2,5.9113
03006,2016-01-09 00:15:00.000000,O3,27.1425
03006,2016-01-09 00:15:00.000000,PM25,8
03006,2016-01-09 00:15:00.000000,SO2,0.1305
03006,2016-01-09 00:16:00.000000,CO,0.1843
03006,2016-01-09 00:16:00.000000,NO2,5.729
03006,2016-01-09 00:16:00.000000,O3,27.709
03006,2016-01-09 00:16:00.000000,PM25,7
03006,2016-01-09 00:16:00.000000,SO2,0.1465
03006,2016-01-09 00:17:00.000000,CO,0.186
03006,2016-01-09 00:17:00.000000,NO2,7.4572
03006,2016-01-09 00:17:00.000000,O3,25.9738
03006,2016-01-09 00:17:00.000000,PM25,7
03006,2016-01-09 00:17:00.000000,SO2,0.138
03006,2016-01-09 00:18:00.000000,CO,0.1922
03006,2016-01-09 00:18:00.000000,NO2,7.8137
03006,2016-01-09 00:18:00.000000,O3,24.5295
03006,2016-01-09 00:18:00.000000,PM25,8
03006,2016-01-09 00:18:00.000000,SO2,0.1225
03006,2016-01-09 00:19:00.000000,CO,0.1796
03006,2016-01-09 00:19:00.000000,NO2,10.853
03006,2016-01-09 00:19:00.000000,O3,20.6957
03006,2016-01-09 00:19:00.000000,PM25,8
03006,2016-01-09 00:19:00.000000,SO2,0.1112
03006,2016-01-09 00:20:00.000000,CO,0.1725
03006,2016-01-09 00:20:00.000000,NO2,7.6073
03006,2016-01-09 00:20:00.000000,O3,23.102
03006,2016-01-09 00:20:00.000000,PM25,9
03006,2016-01-09 00:20:00.000000,SO2,0.1135
03006,2016-01-09 00:21:00.000000,CO,0.1728
03006,2016-01-09 00:21:00.000000,NO2,7.3568
03006,2016-01-09 00:21:00.000000,O3,22.9298
03006,2016-01-09 00:21:00.000000,PM25,6
03006,2016-01-09 00:21:00.000000,SO2,0.0728
03006,2016-01-09 00:22:00.000000,CO,0.171
03006,2016-01-09 00:22:00.000000,NO2,7.329
03006,2016-01-09 00:22:00.000000,O3,22.9162
03006,2016-01-09 00:22:00.000000,PM25,5
03006,2016-01-09 00:22:00.000000,SO2,0.1108
03006,2016-01-09 00:23:00.000000,CO,0.1636
03006,2016-01-09 00:23:00.000000,NO2,3.804
03006,2016-01-09 00:23:00.000000,O3,25.7162
03006,2016-01-09 00:23:00.000000,PM25,7
03006,2016-01-09 00:23:00.000000,SO2,0.0957
03006,2016-01-10 00:00:00.000000,CO,0.1655
03006,2016-01-10 00:00:00.000000,NO2,6.3157
03006,2016-01-10 00:00:00.000000,O3,23.7628
03006,2016-01-10 00:00:00.000000,PM25,7
03006,2016-01-10 00:00:00.000000,SO2,0.1047
03006,2016-01-10 00:01:00.000000,CO,0.1679
03006,2016-01-10 00:01:00.000000,NO2,11.4562
03006,2016-01-10 00:01:00.000000,O3,18.6762
03006,2016-01-10 00:01:00.000000,PM25,6
03006,2016-01-10 00:01:00.000000,SO2,0.1152
03006,2016-01-10 00:02:00.000000,NO2,4.3528
03006,2016-01-10 00:02:00.000000,O3,23.4577
03006,2016-01-10 00:02:00.000000,PM25,8
03006,2016-01-10 00:02:00.000000,SO2,0.09
03006,2016-01-10 00:03:00.000000,CO,0.1694
03006,2016-01-10 00:03:00.000000,NO2,1.7638
03006,2016-01-10 00:03:00.000000,O3,27.5002
03006,2016-01-10 00:03:00.000000,PM25,8
03006,2016-01-10 00:03:00.000000,SO2,0.066
03006,2016-01-10 00:04:00.000000,CO,0.175
03006,2016-01-10 00:04:00.000000,NO2,8.9391
03006,2016-01-10 00:04:00.000000,O3,21.307
03006,2016-01-10 00:04:00.000000,PM25,5
03006,2016-01-10 00:04:00.000000,SO2,0.0845
03006,2016-01-10 00:05:00.000000,CO,0.1628
03006,2016-01-10 00:05:00.000000,NO2,7.9697
03006,2016-01-10 00:05:00.000000,O3,20.482
03006,2016-01-10 00:05:00.000000,PM25,5
03006,2016-01-10 00:05:00.000000,SO2,0.0867
03006,2016-01-10 00:06:00.000000,CO,0.153
03006,2016-01-10 00:06:00.000000,NO2,8.6507
03006,2016-01-10 00:06:00.000000,O3,20.417
03006,2016-01-10 00:06:00.000000,PM25,7
03006,2016-01-10 00:06:00.000000,SO2,0.0628
03006,2016-01-10 00:07:00.000000,CO,0.1632
03006,2016-01-10 00:07:00.000000,NO2,12.5042
03006,2016-01-10 00:07:00.000000,O3,16.2933
03006,2016-01-10 00:07:00.000000,PM25,7
03006,2016-01-10 00:07:00.000000,SO2,0.0832
03006,2016-01-10 00:08:00.000000,CO,0.1767
03006,2016-01-10 00:08:00.000000,NO2,9.9078
03006,2016-01-10 00:08:00.000000,O3,19.4638
03006,2016-01-10 00:08:00.000000,PM25,5
03006,2016-01-10 00:08:00.000000,SO2,0.0852
03006,2016-01-10 00:09:00.000000,CO,0.163
03006,2016-01-10 00:09:00.000000,NO2,7.8747
03006,2016-01-10 00:09:00.000000,O3,21.6168
03006,2016-01-10 00:09:00.000000,PM25,3
03006,2016-01-10 00:09:00.000000,SO2,0.0847
03006,2016-01-10 00:10:00.000000,CO,0.1597
03006,2016-01-10 00:10:00.000000,NO2,4.604
03006,2016-01-10 00:10:00.000000,O3,24.2027
03006,2016-01-10 00:10:00.000000,PM25,3
03006,2016-01-10 00:10:00.000000,SO2,0.0818
03006,2016-01-10 00:11:00.000000,CO,0.1613
03006,2016-01-10 00:11:00.000000,NO2,4.8205
03006,2016-01-10 00:11:00.000000,O3,24.7833
03006,2016-01-10 00:11:00.000000,PM25,3
03006,2016-01-10 00:11:00.000000,SO2,0.0663
03006,2016-01-10 00:12:00.000000,CO,0.156
03006,2016-01-10 00:12:00.000000,NO2,3.9738
03006,2016-01-10 00:12:00.000000,O3,26.4053
03006,2016-01-10 00:12:00.000000,PM25,2
03006,2016-01-10 00:12:00.000000,SO2,0.0652
03006,2016-01-10 00:13:00.000000,CO,0.1509
03006,2016-01-10 00:13:00.000000,NO2,5.7885
03006,2016-01-10 00:13:00.000000,O3,25.7372
03006,2016-01-10 00:13:00.000000,PM25,3
03006,2016-01-10 00:13:00.000000,SO2,0.119
03006,2016-01-10 00:14:00.000000,CO,0.1435
03006,2016-01-10 00:14:00.000000,NO2,7.201
03006,2016-01-10 00:14:00.000000,O3,24.7303
03006,2016-01-10 00:14:00.000000,PM25,3
03006,2016-01-10 00:14:00.000000,SO2,0.1067
03006,2016-01-10 00:15:00.000000,CO,0.1702
03006,2016-01-10 00:15:00.000000,NO2,8.7652
03006,2016-01-10 00:15:00.000000,O3,23.7568
03006,2016-01-10 00:15:00.000000,PM25,11
03006,2016-01-10 00:15:00.000000,SO2,0.068
03006,2016-01-10 00:16:00.000000,CO,0.1647
03006,2016-01-10 00:16:00.000000,NO2,1.5163
03006,2016-01-10 00:16:00.000000,O3,29.9262
03006,2016-01-10 00:16:00.000000,PM25,4
03006,2016-01-10 00:16:00.000000,SO2,0.037
03006,2016-01-10 00:17:00.000000,CO,0.1521
03006,2016-01-10 00:17:00.000000,NO2,7.4445
03006,2016-01-10 00:17:00.000000,O3,26.0442
03006,2016-01-10 00:17:00.000000,PM25,3
03006,2016-01-10 00:17:00.000000,SO2,0.095
03006,2016-01-10 00:18:00.000000,CO,0.1475
03006,2016-01-10 00:18:00.000000,NO2,4.2898
03006,2016-01-10 00:18:00.000000,O3,29.7853
03006,2016-01-10 00:18:00.000000,PM25,3
03006,2016-01-10 00:18:00.000000,SO2,0.0478
03006,2016-01-10 00:19:00.000000,CO,0.1566
03006,2016-01-10 00:19:00.000000,NO2,10.752
03006,2016-01-10 00:19:00.000000,O3,25.1753
03006,2016-01-10 00:19:00.000000,PM25,7
03006,2016-01-10 00:19:00.000000,SO2,0.102
03006,2016-01-10 00:20:00.000000,CO,0.1557
03006,2016-01-10 00:20:00.000000,NO2,11.0617
03006,2016-01-10 00:20:00.000000,O3,25.0283
03006,2016-01-10 00:20:00.000000,PM25,9
03006,2016-01-10 00:20:00.000000,SO2,0.0633
03006,2016-01-10 00:21:00.000000,CO,0.1566
03006,2016-01-10 00:21:00.000000,NO2,12.8923
03006,2016-01-10 00:21:00.000000,O3,23.8055
03006,2016-01-10 00:21:00.000000,PM25,9
03006,2016-01-10 00:21:00.000000,SO2,0.065
03006,2016-01-10 00:22:00.000000,CO,0.1577
03006,2016-01-10 00:22:00.000000,NO2,19.2073
03006,2016-01-10 00:22:00.000000,O3,18.406
